Me identifico;Tengo;Años de experiencia;Años en la empresa actual;Años en el puesto actual;¿Gente a cargo?;Nivel de estudios alcanzado;Estado;¿Contribuís a proyectos open source?;¿Programás como hobbie?;Lenguajes de programación;Bases de datos;¿Qué SO usás en tu laptop/PC para trabajar?;¿Y en tu celular?;Tipo de contrato;Salario mensual BRUTO (en tu moneda local);Salario mensual NETO (en tu moneda local);¿Qué tan conforme estás con tu sueldo?;Cómo creés que está tu sueldo con respecto al último semestre;Orientación sexual;Cantidad de empleados;¿La recomendás como un buen lugar para trabajar?;¿Cómo calificás las políticas de diversidad e inclusión?;¿A cuántos kilómetros de tu casa queda la oficina?
Hombre;22;1;1;1;0;Terciario;En curso;No;Sí;C++, C#, HTML, PHP, Python;Aerospike, Amazon DynamoDB, Amazon RDS/Aurora, Apache Hive, Cassandra, MSSQL, SQLite;Windows;Android;Full-Time;18000;16000;3;2;Heterosexual;11-50;5;7;7
Hombre;23;6;2;2;0;Universitario;En curso;Sí;Sí;Bash/Shell, C++, CSS, HTML, PHP, Python, SQL;ElasticSearch, MSSQL;Windows;Android;Full-Time;36000;28000;3;3;Heterosexual;1001-2000;7;7;11
Hombre;35;12;0;3;0;Universitario;Incompleto;No;No;.NET, C#, CSS, HTML, Javascript, SQL, TypeScript;MSSQL, MySQL;Windows;iOS;Full-Time;70000;56000;3;3;Heterosexual;501-1000;7;7;27
Hombre;22;1;0;0;0;Universitario;En curso;No;No;CSS, HTML, Java, Javascript, Scala;Cassandra, MongoDB, MySQL;Linux;Android;Part-Time;18000;15000;2;1;Heterosexual;2001-5000;8;7;16
Hombre;50;20;9;9;0;Universitario;Completado;No;Sí;CSS, HTML, Javascript, PHP, SQL, VBA;MSSQL, MySQL;Windows;Android;Full-Time;32098;26991;1;2;Heterosexual;101-200;4;5;20
Hombre;26;10;1;1;0;Secundario;Completado;Sí;No;SQL;Microsoft Azure (Tables, CosmosDB, SQL, etc), MSSQL;Windows;Android;Full-Time;42000;34400;2;2;;51-100;10;10;7
Hombre;30;10;10;10;2;Secundario;Completado;No;No;;;Windows;Android;Full-Time;52000;44000;2;2;Heterosexual;201-500;10;10;5
Hombre;30;0;0;0;0;Universitario;En curso;No;No;C, C++, VBA, Visual Basic 6;;Windows;Android;Tercerizado (trabajo a través de consultora o agencia);35000;29050;4;3;Heterosexual;101-200;7;5;4
Hombre;36;10;7;5;0;Universitario;En curso;No;No;C++;;Linux;Android;Full-Time;33000;25000;1;1;Heterosexual;501-1000;2;6;-1
Hombre;22;1;1;1;0;Universitario;En curso;No;Sí;.NET, Bash/Shell, C#, CSS, HTML, Javascript, SQL, VBA;Oracle;Windows;Android;Full-Time;322125;25500;2;1;Heterosexual;501-1000;7;10;17
Hombre;25;4;4;4;0;Universitario;En curso;Sí;No;C#, CSS, HTML, Javascript, PHP, SQL;MSSQL, MySQL;Linux;Android;Part-Time;19000;16800;2;1;Heterosexual;10001+;8;7;2
Mujer;33;9;0;0;0;Universitario;Completado;No;No;SQL;;Windows;Android;Full-Time;52;44;2;2;Heterosexual;10001+;7;7;7
Hombre;32;8;3;3;0;Universitario;Completado;Sí;Sí;Bash/Shell, Python;ElasticSearch, MongoDB, PostgreSQL, SQLite;Windows;Android;Full-Time;7687944;5440426;3;3;Heterosexual;11-50;6;8;25
Hombre;30;25;1;1;0;Terciario;Completado;No;Sí;.NET, C#, CSS, HTML, Javascript, SQL, VBA, VB6, ASP 3.0;MSSQL;Windows;Android;Full-Time;25500;21200;2;2;Heterosexual;11-50;6;10;14
Hombre;23;2;2;2;0;Universitario;En curso;No;No;.NET, C, HTML, SQL;MySQL;Windows;iOS;Part-Time;19700;16500;2;2;Heterosexual;11-50;9;8;10
Hombre;23;2;2;2;0;Universitario;En curso;No;No;.NET, C, HTML, SQL;MySQL;Windows;iOS;Part-Time;19700;16500;2;2;Heterosexual;11-50;9;8;10
Hombre;36;12;4;1;0;Universitario;Incompleto;No;No;Go, Groovy, Java;ElasticSearch, MySQL, Oracle, Redis;Mac OS X;Android;Full-Time;85000;55000;3;2;Heterosexual;2001-5000;7;7;40
Mujer;42;20;20;10;20;Universitario;Completado;No;No;.NET, HTML, Java, Javascript, SQL;MySQL, Oracle;Windows;Android;Full-Time;91020;60000;2;2;Heterosexual;5001-10000;9;10;-1
Hombre;22;2;1;1;0;Secundario;Completado;No;No;;;Windows;Android;Tercerizado (trabajo a través de consultora o agencia);25000;;3;3;Heterosexual;501-1000;8;9;25
Mujer;50;10;0;0;0;Terciario;Completado;No;No;.NET, HTML, SQL;MSSQL, Oracle;Windows;Android;Tercerizado (trabajo a través de consultora o agencia);46000;38180;3;3;Heterosexual;51-100;8;8;50
Hombre;37;10;10;6;0;Universitario;Incompleto;No;No;;MariaDB, MSSQL, MySQL;Windows;iOS;Full-Time;70000;55000;3;3;Heterosexual;2001-5000;7;7;5
Hombre;48;7;3;3;0;Terciario;Incompleto;No;No;CSS, Javascript, PHP;MySQL;Mac OS X;Android;Full-Time;61700;50000;3;2;Heterosexual;101-200;3;5;3
Hombre;31;10;3;3;0;Universitario;Incompleto;No;No;;;Windows;iOS;Full-Time;48000;38000;3;3;Heterosexual;2001-5000;7;8;4
Hombre;25;3;2;1;0;Universitario;Completado;No;No;Ruby;MySQL, PostgreSQL, Redis;Linux;Android;Full-Time;35904;29800;2;3;Heterosexual;51-100;9;10;14
Hombre;30;13;12;0;0;Terciario;En curso;No;Sí;SQL;MSSQL;Windows;Android;Full-Time;45000;38900;4;4;Heterosexual;501-1000;10;10;35
Mujer;25;3;3;1;0;Universitario;En curso;No;No;CSS, Javascript, Python;ElasticSearch, PostgreSQL;Linux;Android;Part-Time;2894923;24028;2;2;Heterosexual;11-50;6;8;14
Otros;30;6;6;2;0;Universitario;Incompleto;No;No;Bash/Shell, C#, Java, Javascript, SQL;MariaDB, Microsoft Azure (Tables, CosmosDB, SQL, etc), MSSQL, Oracle;Windows;Android;Full-Time;66000;51;2;1;Heterosexual;1001-2000;5;9;4
Hombre;42;24;0;0;5;Universitario;Completado;No;No;.NET, Bash/Shell, C#, CSS, HTML, Javascript, PHP, SQL, VBA;IBM Db2, MSSQL, MySQL, Sybase;Windows;Android;Full-Time;80000;53000;3;2;Heterosexual;1001-2000;6;6;13
Mujer;60;30;0;20;0;Universitario;Incompleto;Sí;No;Cobol;IBM Db2;Windows;Android;Full-Time;42000;33000;1;1;Heterosexual;51-100;4;5;1
Hombre;32;6;6;3;4;Universitario;Completado;No;Sí;.NET, C#, CSS, Java, Javascript, SQL;Oracle;Windows;Android;Full-Time;70000;52000;3;2;Heterosexual;51-100;5;8;36
Hombre;52;34;0;0;0;Universitario;Completado;No;Sí;Bash/Shell, HTML, SQL;Oracle;Windows;Android;Tercerizado (trabajo a través de consultora o agencia);25000;22000;1;1;Heterosexual;5001-10000;3;3;2
Hombre;24;4;0;0;0;Terciario;En curso;No;No;;MSSQL, MySQL;Windows;Android;Full-Time;31500;26000;2;2;Heterosexual;1-10;10;10;12
Hombre;35;14;9;7;0;Universitario;Incompleto;No;No;Bash/Shell, PHP, SQL;Amazon DynamoDB, ElasticSearch, MariaDB, MySQL;Linux;iOS;Full-Time;59000;49000;2;2;;51-100;5;5;7
Hombre;27;1;1;1;0;Terciario;En curso;No;No;;;Windows;Android;Full-Time;20820;16865;1;1;Heterosexual;201-500;5;5;7
Mujer;39;16;11;4;0;Universitario;Incompleto;No;No;HTML;;Windows;Android;Full-Time;28000;23000;4;4;Heterosexual;11-50;8;5;30
Hombre;29;4;3;3;0;Universitario;Completado;No;Sí;Javascript, PHP;MySQL;Linux;Android;Full-Time;50500;40000;3;3;Heterosexual;501-1000;7;8;15
Hombre;37;8;0;3;0;Posdoctorado;Incompleto;No;Sí;Python, R, SQL;Apache Hive;Windows;Android;Full-Time;74000;;3;2;Heterosexual;10001+;7;7;10
Hombre;29;11;0;0;2;Terciario;Incompleto;No;No;;MySQL, Oracle;Windows;Android;Full-Time;48500;40255;3;3;Heterosexual;101-200;6;7;20
Hombre;46;30;1;1;25;Universitario;Completado;No;Sí;;;Windows;Android;Full-Time;75000;59000;3;3;Heterosexual;501-1000;8;9;13
Hombre;39;22;8;8;1;Secundario;Completado;No;No;SQL;MSSQL, MySQL;Windows;Android;Freelance;58000;58000;2;1;Heterosexual;101-200;3;1;30
Hombre;36;10;6;6;0;Universitario;Completado;No;Sí;Bash/Shell, C, CSS, HTML, Java, Javascript, SQL;Oracle;Windows;Android;Full-Time;43000;36000;1;1;Heterosexual;10001+;3;1;24
Hombre;30;8;2;8;0;Universitario;Completado;No;Sí;Groovy, Java;ElasticSearch, MongoDB, Oracle, Redis;Linux;Android;Full-Time;67000;54000;2;2;Heterosexual;2001-5000;7;8;6
Hombre;36;11;2;6;0;Universitario;Completado;No;No;ABAP;;Windows;Android;Full-Time;55000;44000;1;1;Heterosexual;201-500;1;1;2
Hombre;21;0;0;0;0;Universitario;En curso;No;No;SQL;;Windows;Android;Part-Time;12500;10300;2;2;Heterosexual;11-50;8;10;4
Hombre;24;5;2;4;0;Secundario;Completado;No;Sí;.NET, C#, SQL;MSSQL, Oracle;Windows;Android;Full-Time;100000;70000;3;3;Heterosexual;201-500;8;6;5
Hombre;26;3;4;3;0;Universitario;En curso;No;No;.NET, C#, Javascript;MSSQL, OrientDb;Windows;Android;Part-Time;41000;34000;3;4;Heterosexual;1001-2000;7;9;5
Hombre;53;20;1;1;0;Terciario;Completado;No;No;HTML;MSSQL, MySQL;Windows;Android;Full-Time;24000;22000;1;1;Heterosexual;5001-10000;7;7;1
Mujer;33;5;3;0;0;Universitario;Completado;No;No;.NET, HTML, SQL;MSSQL, MySQL;Windows;Android;Full-Time;58000;46980;3;3;Heterosexual;1001-2000;5;1;33
Hombre;30;7;1;3;0;Posgrado;Completado;No;No;;;Windows;Android;Full-Time;35;29000;1;1;Heterosexual;5001-10000;7;7;16
Hombre;34;14;7;3;8;Universitario;Incompleto;No;No;.NET, HTML, SQL;IBM Db2, Oracle;Windows;Android;Full-Time;46000;40000;2;2;Heterosexual;501-1000;7;7;3
Hombre;22;3;3;3;0;Secundario;Completado;Sí;No;;;Windows;No tengo celular / no es Smartphone;Part-Time;47000;38000;2;2;;1001-2000;4;4;20
Hombre;30;6;1;3;0;Terciario;Completado;No;No;CSS, HTML, Javascript;;Linux;Android;Full-Time;68000;56000;3;2;Heterosexual;11-50;4;6;11
Hombre;46;30;2;2;0;Universitario;Incompleto;No;Sí;C, C++;;Windows;Android;Full-Time;90000;;3;3;Heterosexual;11-50;7;7;-1
Hombre;31;13;2;6;0;Universitario;En curso;No;No;;;Windows;Android;Tercerizado (trabajo a través de consultora o agencia);100000;70000;2;1;Heterosexual;10001+;7;10;8
Hombre;23;0;0;0;0;Universitario;En curso;No;Sí;Bash/Shell, Python, Ruby;Amazon DynamoDB, Amazon RDS/Aurora, ElasticSearch, MongoDB, MySQL, PostgreSQL, Redis;Linux;Android;Part-Time;18000;14500;3;3;Heterosexual;51-100;8;10;18
Hombre;34;10;3;0;4;Universitario;Incompleto;Sí;No;Bash/Shell;ElasticSearch, MariaDB, MSSQL, MongoDB, MySQL, Oracle, PostgreSQL;Linux;Android;Part-Time;28000;24000;2;1;Heterosexual;1001-2000;7;3;6
Hombre;25;5;4;2;0;Terciario;Completado;No;No;;;Windows;Android;Full-Time;26000;21580;2;2;Heterosexual;11-50;10;10;13
Hombre;24;4;4;1;4;Universitario;En curso;No;No;;;Windows;Android;Full-Time;45000;38000;3;2;Heterosexual;2001-5000;8;10;12
Hombre;25;8;4;4;0;Universitario;Completado;No;No;.NET, C#, Java, Javascript;Microsoft Azure (Tables, CosmosDB, SQL, etc);Windows;Android;Full-Time;42500;35000;2;1;Heterosexual;201-500;1;1;88
Mujer;36;20;1;1;0;Universitario;Incompleto;No;No;SQL;;Mac OS X;iOS;Full-Time;71000;53000;3;3;Heterosexual;5001-10000;9;7;11
Hombre;35;15;1;7;0;Universitario;Incompleto;No;Sí;.NET, C#, CSS, HTML, Javascript, SQL, TypeScript;MSSQL;Windows;Android;Full-Time;44500;37000;3;3;Heterosexual;101-200;9;8;30
Hombre;33;14;11;11;0;Universitario;Incompleto;No;Sí;Assembler, C, C++, SQL;MSSQL, MySQL;Windows;iOS;Full-Time;46355;37000;3;2;Heterosexual;201-500;8;9;21
Hombre;34;12;2;2;0;Universitario;Completado;No;No;CSS, HTML, Java, Javascript, SQL;MongoDB, MySQL, Redis;Linux;Android;Full-Time;65000;50000;2;3;Heterosexual;501-1000;8;10;6
Hombre;25;4;2;2;0;Terciario;En curso;No;Sí;CSS, HTML, Javascript, PHP, SQL;MySQL;Windows;iOS;Full-Time;37000;30000;2;3;Heterosexual;11-50;10;10;20
Hombre;40;21;0;0;0;Secundario;Completado;No;Sí;.NET;PostgreSQL;Windows;Android;Full-Time;75000;57000;4;4;Heterosexual;11-50;8;5;20
Hombre;23;0;0;0;0;Terciario;Completado;No;Sí;Java;MySQL;Linux;iOS;Full-Time;22000;19000;3;2;Heterosexual;51-100;7;10;10
Hombre;27;8;0;0;0;Terciario;Completado;No;Sí;CSS, HTML, Javascript, TypeScript;Microsoft Azure (Tables, CosmosDB, SQL, etc), MSSQL;Windows;Android;Full-Time;56000;42000;3;2;Heterosexual;5001-10000;10;10;5
Hombre;41;15;2;2;2;Universitario;Incompleto;No;Sí;CSS, HTML, Javascript, PHP, SQL;Oracle, PostgreSQL;Windows;Android;Full-Time;50000;40000;3;2;Heterosexual;101-200;7;8;9
Hombre;28;8;0;0;0;Universitario;En curso;Sí;Sí;.NET, C#, SQL;MSSQL, PostgreSQL;Windows;Android;Full-Time;80000;57000;3;4;Heterosexual;101-200;9;10;10
Hombre;46;19;6;6;0;Universitario;Completado;No;Sí;Python;MSSQL, Oracle;Windows;Android;Full-Time;55000;44000;1;1;Heterosexual;51-100;3;7;6
Hombre;48;10;3;3;0;Secundario;Completado;No;No;;;Windows;Android;Full-Time;33;27;2;2;Heterosexual;101-200;5;4;18
Hombre;29;10;0;0;0;Posgrado;Completado;No;Sí;Bash/Shell, Java, Python;SolR;Mac OS X;Android;Full-Time;123000;84000;3;2;Heterosexual;1001-2000;7;9;5
Hombre;27;4;4;4;0;Universitario;En curso;No;Sí;Bash/Shell, Javascript, PHP, Python;Amazon DynamoDB, ElasticSearch, MariaDB, MySQL;Linux;Android;Part-Time;51000;43000;3;2;Heterosexual;201-500;6;7;2
Hombre;44;23;18;18;0;Secundario;Completado;Sí;No;Assembler, C++, SQL;;Windows;Android;Full-Time;35000;27000;1;1;Heterosexual;1-10;1;1;20
Hombre;30;5;0;0;0;Secundario;Completado;No;No;;;Windows;Android;Full-Time;28000;35000;4;4;Heterosexual;501-1000;9;10;30
Hombre;36;16;3;8;0;Universitario;Incompleto;No;No;;;Windows;Android;Full-Time;34000;29600;1;1;Heterosexual;11-50;2;3;15
Hombre;32;5;1;1;0;Terciario;Completado;No;No;;;Linux;Android;Full-Time;44000;37000;2;2;Heterosexual;101-200;7;8;6
Hombre;24;1;1;1;0;Universitario;En curso;No;Sí;VBScript;MySQL, Oracle;Windows;Android;Full-Time;24900;21750;2;3;Heterosexual;201-500;7;9;15
Hombre;26;3;0;3;0;Terciario;Completado;No;Sí;Java;MSSQL, MySQL;Windows;Android;Full-Time;50000;41500;3;2;Heterosexual;51-100;6;6;30
Hombre;41;23;4;0;8;Universitario;Incompleto;No;Sí;;;Windows;Android;Full-Time;230000;180000;3;3;Heterosexual;10001+;7;9;20
Hombre;38;10;5;0;0;Universitario;Completado;No;No;Python;;Windows;Android;Full-Time;81168;60759;1;1;Heterosexual;10001+;7;3;5
Hombre;29;8;0;8;0;Universitario;Incompleto;No;Sí;Java, Kotlin;ElasticSearch, MongoDB, MySQL, Oracle;Linux;Android;Full-Time;100000;70000;3;2;Heterosexual;501-1000;4;1;1
Mujer;26;1;1;1;0;Universitario;En curso;Sí;Sí;Java, Javascript, Python, Solidity;;Linux;Android;Part-Time;3882865;3125706;3;3;Bisexual o queer;11-50;9;6;245
Hombre;34;11;8;4;3;Universitario;En curso;No;No;HTML, Java, Javascript, PHP, SQL;Informix, MySQL, PostgreSQL;Linux;Android;Full-Time;45000;36000;2;2;Heterosexual;201-500;7;9;50
Hombre;27;8;3;3;0;Universitario;En curso;No;No;.NET, C#, Javascript;MySQL, SQLite;Windows;Android;Full-Time;38000;32000;2;2;Heterosexual;101-200;8;10;200
Hombre;30;8;0;0;0;Secundario;Completado;No;Sí;;;Windows;Android;Full-Time;24000;21000;2;2;Heterosexual;10001+;8;9;1
Hombre;27;6;1;1;0;Universitario;Incompleto;Sí;Sí;Bash/Shell, CSS, HTML, Javascript, Ruby;MongoDB;Mac OS X;Android;Full-Time;90000;64000;3;3;Heterosexual;201-500;10;10;4
Hombre;27;2;2;2;0;Secundario;Completado;No;Sí;SQL;;Windows;Android;Tercerizado (trabajo a través de consultora o agencia);26000;23000;3;2;Heterosexual;1-10;8;3;10
Hombre;34;14;7;0;0;Posgrado;Completado;No;Sí;Java, Scala, SQL;ElasticSearch, MariaDB, Prometheus;Mac OS X;Android;Full-Time;130000;92000;3;3;Heterosexual;2001-5000;6;6;8
Hombre;26;0;0;0;0;Universitario;En curso;No;No;Win automation;;Windows;Android;Part-Time;12000;12000;2;1;Heterosexual;10001+;6;6;16
Hombre;40;20;10;5;100;Universitario;Completado;No;No;Java;;Mac OS X;iOS;Full-Time;310000;220000;3;3;Heterosexual;1001-2000;10;10;5
Hombre;42;20;8;3;65;Posgrado;Completado;Sí;Sí;CSS, HTML, Java, Javascript;ElasticSearch, MariaDB, MSSQL, MySQL, Oracle;Linux;iOS;Full-Time;140000;100000;2;1;Heterosexual;201-500;6;8;13
Hombre;28;8;3;3;0;Secundario;Completado;Sí;Sí;;;Windows;Android;Full-Time;24000;22000;1;1;Heterosexual;2001-5000;4;6;25
Hombre;26;25;25;25;0;Universitario;En curso;Sí;Sí;C#, Java, Kotlin;Amazon DynamoDB, ElasticSearch, MongoDB, Redis, SQLite;Mac OS X;iOS;Full-Time;69000;53000;4;4;Heterosexual;201-500;9;10;25
Hombre;28;9;2;2;0;Terciario;Completado;Sí;Sí;.NET, C#, Java, Javascript, Kotlin, Ruby;Amazon DynamoDB, ElasticSearch, MySQL, Redis;Mac OS X;iOS;Full-Time;80000;53000;3;3;Heterosexual;201-500;10;10;3
Hombre;28;5;18;2;0;Terciario;Completado;No;Sí;C#, Java, Kotlin;Amazon DynamoDB;Mac OS X;Android;Full-Time;65000;50000;3;4;Heterosexual;201-500;9;8;6
Hombre;43;35;8;2;4;Universitario;Completado;No;Sí;.NET, Assembler, C, C++, Javascript;Cassandra, MariaDB, MongoDB, MySQL, PostgreSQL, SQLite;Windows;Android;Full-Time;60000;56000;4;4;Heterosexual;11-50;10;10;10
Hombre;40;13;10;10;0;Terciario;Completado;No;No;;;Windows;iOS;Full-Time;60000;53000;2;2;Heterosexual;10001+;5;7;1
Hombre;34;10;8;5;2;Universitario;Incompleto;Sí;Sí;Sage Safe X3;MSSQL, Oracle;Windows;Android;Full-Time;2968567;33455;2;2;Heterosexual;11-50;7;9;26
Hombre;32;12;0;0;0;Terciario;En curso;No;Sí;Bash/Shell, HTML, Javascript, PHP;MySQL;Mac OS X;Android;Full-Time;37000;32000;3;3;Heterosexual;201-500;9;9;15
Hombre;24;5;3;3;0;Universitario;En curso;No;Sí;C#, Java;MSSQL;Windows;iOS;Full-Time;43000;36000;2;2;Heterosexual;501-1000;7;7;3
Hombre;25;5;0;3;0;Universitario;En curso;No;Sí;Go, Groovy, HTML, Java, Javascript, Kotlin, PHP, Python;Cassandra, ElasticSearch, MongoDB, MySQL, Redis;Mac OS X;iOS;Full-Time;95000;65000;2;3;Heterosexual;201-500;4;4;-1
Hombre;34;10;4;4;3;Universitario;Completado;No;No;Otro ;MSSQL, MongoDB, Oracle;Windows;Android;Freelance;75000;72000;1;2;Heterosexual;11-50;4;3;4
Hombre;39;13;12;0;0;Terciario;Incompleto;No;No;no programo;Filemaker;Linux;Android;Full-Time;42000;35000;2;2;Heterosexual;11-50;5;5;5
Hombre;28;0;0;0;0;Universitario;En curso;No;Sí;Java;MariaDB;Linux;Android;Full-Time;23000;18000;2;3;Heterosexual;51-100;7;8;200
Hombre;24;5;2;2;0;Terciario;Completado;No;Sí;;;Windows;Android;Tercerizado (trabajo a través de consultora o agencia);22000;20500;3;2;Bisexual o queer;2001-5000;4;8;5
Hombre;27;5;1;1;0;Universitario;Incompleto;No;Sí;Bash/Shell, C#, Java, Kotlin;Amazon DynamoDB, Amazon Redshift, MariaDB, MongoDB, Redis;Mac OS X;Android;Full-Time;76000;59000;3;3;Heterosexual;201-500;8;5;3
Hombre;31;9;4;2;6;Universitario;Incompleto;No;No;.NET, HTML, Javascript, Swift;MySQL;Windows;iOS;Full-Time;39000;33000;2;2;Heterosexual;5001-10000;8;6;1
Mujer;28;9;7;4;0;Universitario;En curso;No;No;Ninguno;Ninguno;Windows;iOS;Full-Time;38000;29640;3;3;Heterosexual;1-10;2;1;27
Hombre;31;10;3;8;0;Terciario;Incompleto;No;Sí;HTML, PHP, SQL;MSSQL, MySQL;Windows;Android;Full-Time;27000;22000;1;2;Heterosexual;51-100;2;2;28
Hombre;33;15;1;1;0;Posgrado;Incompleto;No;No;Python, R;Apache Hive;Mac OS X;iOS;Full-Time;71000;59000;3;1;Heterosexual;10001+;6;5;7
Hombre;35;13;3;1;3;Universitario;Completado;No;No;Bash/Shell, Java, Kotlin, Ruby;Amazon DynamoDB, Amazon Redshift, Amazon RDS/Aurora, Redis;Mac OS X;Android;Full-Time;120000;90000;4;4;Heterosexual;201-500;8;7;5
Mujer;26;5;2;2;0;Universitario;En curso;No;Sí;;Cassandra, MariaDB, MySQL, Oracle, SQLite;Windows;Android;Full-Time;40000;30000;1;1;Heterosexual;10001+;1;10;9
Hombre;41;12;14;12;3;Universitario;Incompleto;No;No;;;Windows;Android;Full-Time;53000;;2;3;Heterosexual;1-10;5;5;17
Mujer;30;5;3;5;0;Terciario;Incompleto;No;No;.NET, C#, SQL;MSSQL, MongoDB;Windows;Android;Full-Time;60000;50000;3;3;Heterosexual;501-1000;8;7;3
Hombre;32;11;8;2;0;Terciario;En curso;No;Sí;Bash/Shell, C, C#, CSS, HTML, Javascript, Perl, PHP, Python, SQL;MariaDB, MSSQL, MySQL;Windows;Android;Full-Time;50000;45000;2;2;Heterosexual;11-50;2;2;8
Hombre;42;11;11;11;2;Universitario;Completado;Sí;Sí;.NET, SQL;MSSQL;Windows;Android;Full-Time;43690;36631;2;2;Heterosexual;11-50;4;4;5
Mujer;32;8;0;8;0;Posgrado;Incompleto;Sí;Sí;CSS, HTML, Javascript;;Linux;Android;Full-Time;42200;35000;4;3;Heterosexual;11-50;10;10;10
Hombre;28;8;2;0;0;Terciario;Incompleto;No;Sí;.NET, C#, Java, Kotlin;Amazon DynamoDB, Redis;Mac OS X;Android;Full-Time;75000;60000;3;3;;201-500;9;7;20
Hombre;32;10;0;0;0;Posgrado;Completado;No;No;CSS, Groovy, HTML, Python, R, SQL;Amazon Redshift, Apache Hive, Cassandra, ElasticSearch, MariaDB, MongoDB, MySQL, Oracle, PostgreSQL;Mac OS X;iOS;Full-Time;61000;50000;2;2;Heterosexual;101-200;7;8;3
Hombre;39;15;1;10;0;Universitario;Completado;No;Sí;Objective-C, Swift;;Mac OS X;iOS;Remoto (empresa de otro país);160;120;4;4;Heterosexual;11-50;8;8;-1
Hombre;28;1;0;0;0;Terciario;Incompleto;No;Sí;CSS, HTML, Javascript, XML;SAP HANA;Windows;Android;Full-Time;28600;23378;3;3;Heterosexual;1001-2000;7;6;7
Hombre;27;4;2;2;0;Universitario;Completado;No;Sí;Java, Python;;Mac OS X;Android;Full-Time;70000;48000;4;4;Heterosexual;201-500;10;10;65
Mujer;28;0;0;0;0;Universitario;En curso;No;No;CSS, HTML, Javascript, Python;PostgreSQL;Linux;Android;Full-Time;33000;30000;2;2;Homosexual;10001+;7;7;16
Hombre;33;13;1;0;5;Posgrado;Completado;No;No;Java, SQL;Amazon RDS/Aurora, ElasticSearch, MongoDB, MySQL, Redis;Mac OS X;Android;Full-Time;155000;90000;3;4;Heterosexual;51-100;7;8;13
Hombre;22;0;0;0;0;Terciario;En curso;No;No;;;Windows;Android;Full-Time;20000;17000;3;3;Heterosexual;11-50;7;7;10
Hombre;28;6;6;6;0;Universitario;En curso;No;Sí;SQL, COBOL;IBM Db2;Windows;Android;Full-Time;41000;33000;3;2;Heterosexual;2001-5000;7;9;12
Hombre;29;5;15;15;0;Universitario;En curso;No;No;SQL;MSSQL, Oracle;Windows;iOS;Full-Time;53;43;2;2;Heterosexual;201-500;5;9;5
Hombre;34;14;5;5;2;Universitario;Completado;No;Sí;CSS, HTML, Javascript, PHP;MariaDB, MySQL;Windows;Android;Full-Time;64000;50000;4;2;Heterosexual;501-1000;5;5;4
Hombre;28;6;2;2;0;Universitario;En curso;No;No;Bash/Shell, Java, Python, Scala, SQL;Amazon Redshift, MongoDB, MySQL, PostgreSQL;Mac OS X;Android;Full-Time;130000;90000;4;3;Heterosexual;51-100;10;10;3
Mujer;38;12;6;6;0;Posgrado;Completado;No;Sí;Assembler, C, C++, Java, Ruby, SQL, VBA;IBM Db2, MSSQL, MongoDB, MySQL, Oracle, PostgreSQL, SQLite;Windows;Android;Full-Time;57000;49000;2;2;Heterosexual;501-1000;1;3;4
Hombre;33;1;1;0;0;Secundario;Completado;No;Sí;CSS, HTML, Javascript, PHP, SQL;MySQL;Linux;Android;Full-Time;38000;31000;3;3;Heterosexual;10001+;10;10;1
Hombre;27;7;7;5;1;Secundario;Completado;Sí;Sí;.NET, C++, HTML, PHP, SQL;MSSQL;Windows;Android;Full-Time;36500;32000;2;2;Heterosexual;11-50;9;9;9
Hombre;31;10;2;2;2;Terciario;En curso;No;Sí;Bash/Shell, Javascript, Python, SQL, VBA;Google Cloud Storage, Microsoft Azure (Tables, CosmosDB, SQL, etc), MSSQL, MongoDB, MySQL;Windows;Android;Full-Time;42000;35000;2;3;Heterosexual;201-500;8;10;7
Hombre;20;0;0;0;0;Universitario;En curso;No;Sí;.NET, C#, HTML, Javascript, SQL, TypeScript;MSSQL;Windows;Android;Full-Time;19300;16000;3;3;Heterosexual;201-500;9;10;7
Mujer;28;0;0;0;0;Universitario;En curso;Sí;Sí;.NET, C#, CSS, HTML, Javascript, SQL;MSSQL, Oracle;Windows;Android;Full-Time;21966;20916;4;2;Heterosexual;11-50;10;10;7
Hombre;38;15;15;8;0;Secundario;Completado;No;Sí;HTML;MySQL;Windows;Android;Full-Time;37000;42000;1;1;Heterosexual;501-1000;6;6;7
Hombre;31;4;0;2;0;Terciario;Completado;No;No;SQL, VBA;MSSQL;Windows;Android;Full-Time;25000;21000;2;3;Heterosexual;11-50;8;7;60
Hombre;27;7;7;7;0;Universitario;Completado;No;No;SQL;MSSQL;Windows;Android;Full-Time;43000;35000;2;1;Heterosexual;201-500;7;9;15
Hombre;43;19;3;3;0;Terciario;Completado;No;Sí;Bash/Shell, HTML, Javascript, SQL, VBA;Oracle;Windows;Android;Full-Time;42500;35000;1;1;Heterosexual;201-500;5;5;4
Hombre;25;0;0;0;0;Secundario;Completado;No;Sí;Javascript;;Linux;Android;Full-Time;18000;15000;2;2;Heterosexual;11-50;7;9;5
Hombre;35;12;2;6;20;Universitario;Completado;Sí;Sí;.NET, ABAP, C, C++, C#, CSS, Elixir, Erlang, HTML, Java, Javascript, Kotlin, Matlab, SQL;Amazon DynamoDB, Amazon RDS/Aurora, ElasticSearch, Google Cloud Storage, MSSQL, MongoDB, MySQL, Redis, SQLite;Windows;iOS;Full-Time;100000;70000;3;3;;51-100;8;8;30
